x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,s_m
184.041,214.503,0.0,0.00432509,0,0.0,1356.11
181.644,212.699,0.0,0.00416012,0,0.0,1359.11
179.272,210.861,0.0,0.00377381,0,0.0,1362.11
176.92,208.997,0.0,0.00325195,0,0.0,1365.11
174.586,207.111,0.0,0.00325875,0,0.0,1368.11
172.27,205.203,0.0,0.00338122,0,0.0,1371.11
169.975,203.271,0.0,0.00309455,0,0.0,1374.11
167.698,201.316,0.0,0.00298268,0,0.0,1377.11
165.435,199.346,0.0,0.00298304,0,0.0,1380.11
163.196,197.348,0.0,0.00249906,0,0.0,1383.11
160.967,195.339,0.0,0.00217908,0,0.0,1386.11
158.754,193.312,0.0,0.00177272,0,0.0,1389.11
156.551,191.275,0.0,0.00128559,0,0.0,1392.11
154.356,189.23,0.0,0.00128587,0,0.0,1395.11
152.167,187.177,0.0,0.00118959,0,0.0,1398.11
149.989,185.114,0.0,0.000995553,0,0.0,1401.12
147.812,183.048,0.0,0.00109059,0,0.0,1404.12
145.646,180.971,0.0,0.0010801,0,0.0,1407.12
143.485,178.89,0.0,0.000880092,0,0.0,1410.12
141.331,176.801,0.0,0.000984623,0,0.0,1413.12
139.179,174.709,0.0,0.00118241,0,0.0,1416.12
